2025-08-13 22:30:05 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 22:30:15 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 22:31:39 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 22:31:39 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 22:31:39 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 22:31:39 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 22:31:41 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 22:31:52 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 22:33:19 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 22:33:19 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 22:33:19 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 22:33:20 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 22:33:22 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 22:33:32 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:16:16 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:16:16 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:16:16 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:18:10 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:18:10 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:18:10 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:18:11 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:18:11 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:18:21 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:19:41 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:19:41 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:19:41 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:19:41 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:19:42 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:19:42 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:19:42 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:19:42 [main] INFO  Utilities.BaseClass - User clicked On login btn
